,COU.AG.ALPHA,COU.AG.DELTA,COU.AG.EPOCH,COU.AG.EQUINOX,COU.AG.PMA,COU.AG.PMD,COU.GS.MAG,DEL.REF.OPL,DET1.APOTYPE.VAL,DET1.APOX.VAL,DET1.APOY.VAL,DET1.INTERFX.VAL,DET1.INTERFY.VAL,DET1.NCOHERENT.VAL,DET1.NINCOHERENT.VAL,DET1.SNRLIMIT.VAL,DET1.WLMAXCUT.VAL,DET1.WLMINCUT.VAL,DET2.APOTYPE.VAL,DET2.APOX.VAL,DET2.APOY.VAL,DET2.INTERFX.VAL,DET2.INTERFY.VAL,DET2.NCOHERENT.VAL,DET2.NINCOHERENT.VAL,DET2.SNRLIMIT.VAL,DET2.WLMAXCUT.VAL,DET2.WLMINCUT.VAL,GetAutoLADC.-.max.ODP,SEQ.ACQ.DET1.DIT,SEQ.ACQ.DET2.DIT,SEQ.ACQ.SKY.DURATION,SEQ.ACQ.TARG.DURATION,SEQ.DIL.WL0,SEQ.FS.DET1.DIT,SEQ.FS.INS.SFL.NAME,SEQ.FS.INS.SFN.NAME,SEQ.FS.SKY.DURATION,SEQ.FS.TARG.DURATION,SEQ.OPDM.L.WLMAX,SEQ.OPDM.N.WLMAX,SEQ.PUP.DET1.DIT,SEQ.PUP.SKY.DURATION,SEQ.PUP.TARG.DURATION,SEQ.SKY.OFFS.ALPHA,SEQ.SKY.OFFS.DELTA,SEQ.TARG.FLUX.L,SEQ.TARG.FLUX.N,SEQ.TARG.MAG.K,TEL.CHOP.FREQ,TEL.CHOP.POSANG,TEL.CHOP.PVRATIO,TEL.CHOP.THROW,TEL.GS1.ALPHA,TEL.GS1.DELTA,TEL.GS1.MAG,TEL.TARG.ADDVELALPHA,TEL.TARG.ADDVELDELTA,TEL.TARG.ALPHA,TEL.TARG.DELTA,TEL.TARG.EQUINOX,TEL.TARG.PMA,TEL.TARG.PMD,Temperature
1180,0.0,0.0,2000.0,2000.0,0.0,0.0,3.2,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,6.242309815187752e-07,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,158.0,24.0,0.52,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,174951.48,-370235.8,2000.0,0.0406,0.0272,288.79
1194,0.0,0.0,2000.0,2000.0,0.0,0.0,7.2,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,5.08275723875e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,130.0,15.0,-0.1,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,131817.72,-611941.4,2000.0,-0.00454,0.00839,288.775
1195,0.0,0.0,2000.0,2000.0,0.0,0.0,7.2,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.40092224661e-05,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,130.0,15.0,-0.1,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,131817.72,-611941.4,2000.0,-0.00454,0.00839,288.785
1196,0.0,0.0,2000.0,2000.0,0.0,0.0,7.2,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,2.42035673820908e-05,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,130.0,15.0,-0.1,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,131817.72,-611941.4,2000.0,-0.00454,0.00839,288.785
1198,134258.328,-620855.209,2000.0,2000.0,-0.0051,-0.002,12.8,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.2768206854800426e-05,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,20.0,240.0,6.4,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,134301.704,-620851.23,2000.0,0.0,0.0,288.765
1200,0.0,0.0,2000.0,2000.0,0.0,0.0,9.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.1620211200741483e-05,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,22.0,65.0,1.42,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,125922.37,-611646.4,2000.0,-0.00438,-0.000763,288.765
1202,134258.328,-620855.209,2000.0,2000.0,-0.0051,-0.002,12.8,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.007854781300374e-05,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,20.0,240.0,6.4,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,134301.704,-620851.23,2000.0,0.0,0.0,288.765
1204,0.0,0.0,2000.0,2000.0,0.0,0.0,9.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.7920167884013364e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,22.0,65.0,1.42,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,125922.37,-611646.4,2000.0,-0.00438,-0.000763,288.75
1206,134258.328,-620855.209,2000.0,2000.0,-0.0051,-0.002,12.8,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,5.5081091611156364e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,20.0,240.0,6.4,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,134301.704,-620851.23,2000.0,0.0,0.0,288.755
1208,0.0,0.0,2000.0,2000.0,0.0,0.0,7.2,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,5.418555133572592e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,130.0,15.0,1.42,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,131817.72,-611941.4,2000.0,-0.00454,0.00839,288.75
1210,0.0,0.0,2000.0,2000.0,0.0,0.0,7.2,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,7.6139862967318675e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,130.0,15.0,1.42,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,131817.72,-611941.4,2000.0,-0.00454,0.00839,288.755
1211,0.0,0.0,2000.0,2000.0,0.0,0.0,8.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,5.473290917194534e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,420.0,910.0,0.3,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,171117.02,-321930.7,2000.0,-0.005,-0.00204,288.745
1213,0.0,0.0,2000.0,2000.0,0.0,0.0,2.3,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,7.994325545752919e-07,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,405.0,50.0,-0.3,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,165009.81,-341735.6,2000.0,-0.615,-0.256,288.75
1215,0.0,0.0,2000.0,2000.0,0.0,0.0,8.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.619160736221854e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,420.0,910.0,0.3,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,171117.02,-321930.7,2000.0,-0.005,-0.00204,288.75
1217,0.0,0.0,2000.0,2000.0,0.0,0.0,2.3,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.3683478344849168e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,405.0,50.0,-0.3,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,165009.81,-341735.6,2000.0,-0.615,-0.256,288.76
1219,0.0,0.0,2000.0,2000.0,0.0,0.0,1.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,2.6354463732500744e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,10000.0,2500.0,-4.1,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,162924.45,-262555.2,2000.0,-0.0121,-0.0233,288.745
1221,0.0,0.0,2000.0,2000.0,0.0,0.0,2.3,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,2.7997356045934788e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,370.0,52.0,-0.3,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,165009.81,-341735.6,2000.0,-0.615,-0.256,288.755
1223,0.0,0.0,2000.0,2000.0,0.0,0.0,1.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,4.86426957738137e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,10000.0,2500.0,-4.1,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,162924.45,-262555.2,2000.0,-0.0121,-0.0233,288.755
1225,0.0,0.0,2000.0,2000.0,0.0,0.0,2.3,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,4.570001789820403e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,370.0,52.0,-0.3,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,165009.81,-341735.6,2000.0,-0.615,-0.256,288.75
1238,0.0,0.0,2000.0,2000.0,0.0,0.0,8.8,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,6.65321577623e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,48.0,32.0,3.4,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,101709.82,-555521.1,2000.0,-0.00804,0.00514,288.76
1240,0.0,0.0,2000.0,2000.0,0.0,0.0,9.2,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,8.802449087984207e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,67.0,171.0,3.5,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,85614.17,-444310.7,2000.0,-0.00896,0.00729,288.775
1242,0.0,0.0,2000.0,2000.0,0.0,0.0,9.2,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,8.577015737192241e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,67.0,171.0,3.5,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,85614.17,-444310.7,2000.0,-0.00896,0.00729,288.76
1243,131725.04,-613502.3,2000.0,2000.0,0.0,0.0,7.92,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.0389985032770003e-05,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,0.0,56.0,1.204,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,131725.04,-613502.3,2000.0,-0.00477,-0.00176,288.775
1245,131109.314,-623501.03,2000.0,2000.0,0.0,0.0,14.76,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,9.013054457287497e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,3.0,28.0,9.4,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,131110.45,-623438.6,2000.0,0.0,0.0,288.76
1246,131109.314,-623501.03,2000.0,2000.0,0.0,0.0,14.76,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.5476237945960572e-05,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,3.0,28.0,9.4,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,131110.45,-623438.6,2000.0,0.0,0.0,288.76
1247,131109.314,-623501.03,2000.0,2000.0,0.0,0.0,14.76,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,8.549203629860958e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,3.0,28.0,9.4,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,131110.45,-623438.6,2000.0,0.0,0.0,288.765
1248,0.0,0.0,2000.0,2000.0,0.0,0.0,8.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,8.407397979740937e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,420.0,910.0,0.3,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,171117.02,-321930.7,2000.0,-0.005,-0.00204,288.775
1250,0.0,0.0,2000.0,2000.0,0.0,0.0,2.3,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,4.945572384186604e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,405.0,50.0,-0.3,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,165009.81,-341735.6,2000.0,-0.615,-0.256,288.775
1251,134258.328,-620855.209,2000.0,2000.0,-0.0051,-0.002,12.8,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,4.601974414027272e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,20.0,240.0,6.4,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,134301.704,-620851.23,2000.0,0.0,0.0,288.775
1252,134258.328,-620855.209,2000.0,2000.0,-0.0051,-0.002,12.8,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,4.577777043142878e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,20.0,240.0,6.4,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,134301.704,-620851.23,2000.0,0.0,0.0,288.775
1254,0.0,0.0,2000.0,2000.0,0.0,0.0,9.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,8.59255482056382e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,22.0,65.0,1.42,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,125922.37,-611646.4,2000.0,-0.00438,-0.000763,288.775
1255,0.0,0.0,2000.0,2000.0,0.0,0.0,9.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,9.002144474839369e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,22.0,65.0,1.42,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,125922.37,-611646.4,2000.0,-0.00438,-0.000763,289.335
1256,0.0,0.0,2000.0,2000.0,0.0,0.0,9.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,9.190593773782414e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,22.0,65.0,1.42,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,125922.37,-611646.4,2000.0,-0.00438,-0.000763,288.78
1258,0.0,0.0,2000.0,2000.0,0.0,0.0,1.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.043905955993917e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,10000.0,2500.0,-4.1,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,162924.45,-262555.2,2000.0,-0.0121,-0.0233,288.79
1260,0.0,0.0,2000.0,2000.0,0.0,0.0,3.2,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.1015745723481295e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,158.0,24.0,0.52,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,174951.48,-370235.8,2000.0,0.0406,0.0272,288.785
1262,0.0,0.0,2000.0,2000.0,0.0,0.0,8.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,2.3459339995733838e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,420.0,910.0,0.3,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,171117.02,-321930.7,2000.0,-0.005,-0.00204,288.78
1264,0.0,0.0,2000.0,2000.0,0.0,0.0,2.3,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,2.484014954474221e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,405.0,50.0,-0.3,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,165009.81,-341735.6,2000.0,-0.615,-0.256,288.785
1266,0.0,0.0,2000.0,2000.0,0.0,0.0,8.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,3.991417804933396e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,420.0,910.0,0.3,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,171117.02,-321930.7,2000.0,-0.005,-0.00204,288.785
1268,0.0,0.0,2000.0,2000.0,0.0,0.0,4.0,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,3.854545109279157e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,68.0,10.0,1.6,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,161950.42,-500919.8,2000.0,-0.16,-0.0522,288.785
1292,0.0,0.0,2000.0,2000.0,0.0,0.0,9.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.2071330036e-05,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,22.0,65.0,1.42,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,125922.37,-611646.4,2000.0,-0.00438,-0.000763,289.37
1294,134258.328,-620855.209,2000.0,2000.0,-0.0051,-0.002,12.8,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.124513044139418e-05,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,20.0,240.0,6.4,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,134301.704,-620851.23,2000.0,0.0,0.0,289.4
1298,0.0,0.0,2000.0,2000.0,0.0,0.0,9.7,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.2013563023306286e-05,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,22.0,65.0,1.42,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,125922.37,-611646.4,2000.0,-0.00438,-0.000763,289.385
1300,134258.328,-620855.209,2000.0,2000.0,-0.0051,-0.002,12.8,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.2987912222765744e-05,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,20.0,240.0,6.4,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,134301.704,-620851.23,2000.0,0.0,0.0,288.655
1302,0.0,0.0,2000.0,2000.0,0.0,0.0,1.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.2781220433704068e-05,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,10000.0,2500.0,-4.1,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,162924.45,-262555.2,2000.0,-0.0121,-0.0233,288.67
1304,0.0,0.0,2000.0,2000.0,0.0,0.0,3.2,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.1800688420848807e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,158.0,24.0,0.52,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,174951.48,-370235.8,2000.0,0.0406,0.0272,288.64
1306,0.0,0.0,2000.0,2000.0,0.0,0.0,1.1,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,5.973344574311905e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,10000.0,2500.0,-4.1,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,162924.45,-262555.2,2000.0,-0.0121,-0.0233,288.6
1308,0.0,0.0,2000.0,2000.0,0.0,0.0,2.3,30.0,0.0,512.0,512.0,512.0,512.0,1.0,1.0,5.0,4.8,3.0,0.0,512.0,512.0,512.0,512.0,20.0,1.0,5.0,10.0,8.0,1.8525200684668088e-06,0.005,0.005,10.0,10.0,3.5,0.111,1.5,2.0,15.0,30.0,4.0,13.0,0.06,10.0,10.0,1.0,15.0,370.0,52.0,-0.3,1.0,0.0,1.0,4.5,0.0,0.0,12.0,0.0,0.0,165009.81,-341735.6,2000.0,-0.615,-0.256,288.55
